System ID,Firstnames,Lastname,Known As,Title,Post Nominals,Person Corporate Type,Record Type,Role,Gender
5714,,Polish School of Medicine,,,,Institution,Corporate,,
6151,,Model Release No. Poss.2462,,,,Business,Corporate,,
4804,John,Manson,,,,Individual,,"Production Person (pri & sec) : Copyist, Production Person (primary) : Copyist",
4794,Samuel,Neilson,,,,Individual,,"Production Person (pri & sec) : Surveyor, Production Person (primary) : Surveyor",
1364,William,Simpson,,,,Individual,,"Production Person (pri & sec) : Draftsman, Production Person (pri & sec) : Lithographer, Production Person (primary) : Draftsman, Production Person (secondary) : Lithographer",
7681,William,Butler,,,,Individual,Person,Subject Person : Sitter,
4245,Franciscus,Raphelengius,,,,Individual,,"Production Person (pri & sec) : Publisher, Production Person (primary) : Publisher",
7473,,Nicolas,,,,,Person,"Production Person (pri & sec) : Possible maker, Production Person (primary) : Possible maker",
7628,Edward,Fisher,,,,Individual,Person,"Production Person (pri & sec) : Engraver, Production Person (primary) : Engraver",Male
112,Pablo,Picasso,,,,Individual,,"Production Person (pri & sec), Production Person (pri & sec) : Artist, Production Person (primary), Production Person (primary) : Artist",Male
5426,Ruby,Wilkins,Ruby,,,Individual,Person,,
5523,Andrew,Cameron,Andrew,Rev Dr,,Individual,Person,,
6254,Denise,Anderson,Denise,,,Individual,Person,,
971,Robert Charles,Bell,Robert Charles,,,Individual,,"Production Person (pri & sec) : Engraver, Production Person (secondary) : Engraver",
5367,Joseph,Prestwick,Joseph,Sir,,Individual,Person,,Male
2469,,Probably George Glen,,,,Business,Corporate,,
2470,Alexander,Glen,Alexander,,,Individual,Person,"Production Person (pri & sec), Production Person (pri & sec) : Possible maker, Production Person (pri & sec) : Maker, Production Person (primary), Production Person (primary) : Possible maker, Production Person (primary) : Maker",
6916,Cecile E. M.,Johnstone,Cecile,,,Individual,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
7016,Douglas,Baxter,Douglas,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
3695,Guilelminus,Bonoiens,,,,Individual,Person,,
3705,,Broekmann,,,,Individual,Person,,
3731,,Morrison,,,,Individual,Person,"Production Person (pri & sec), Production Person (primary)",
118,Mohamed,Ounouh,Mohamed,,,Individual,,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",Male
556,William,Shiels,,,,Individual,,"Production Person (pri & sec), Production Person (pri & sec) : Painter, Production Person (pri & sec) : Artist, Production Person (primary), Production Person (primary) : Painter, Production Person (primary) : Artist",Male
2566,Ignazio,Miraz,Ignazio,,,Individual,Person,"Production Person (pri & sec), Production Person (primary)",
922,George,Dunbar,George,M.A.,,Individual,Person,Subject Person : Sitter,Male
5198,R.L.,Hills,R.L.,,,Individual,Person,Primary Person : Author,
5208,Sarah,Bendall,Sarah,,,Individual,Person,Primary Person : Author,
6313,Alastair,Burns,Alastair,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
213,Frans,Snyders,,,,Individual,,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",Male
5956,Llewella,Brayne,Llewella,,,,Person,"Production Person (pri & sec), Production Person (primary)",
6622,Sharon,Cornwill,Sharon,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
1272,Gilbert Stuart,Newton,Gilbert Stuart,,,Individual,,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
6958,Harry B.,White,Harry,,,Individual,Person,"Production Person (pri & sec), Production Person (primary)",
7058,Anne,Anderson,Anne,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
6056,John,McNairn,John,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
7677,Ulisse,Aldrovani,,,,Individual,Person,Subject Person : Sitter,
7875,Jacques Nicolas,Arrachart,,,,Individual,Person,Subject Person : Sitter,
1362,Thomas Hosmer,Shepherd,Thomas H.,,,Individual,,"Production Person (pri & sec) : Artist, Production Person (pri & sec) : Author, Production Person (primary) : Artist, Production Person (primary) : Author",
4003,Henry,Mackenzie,Henry,,,Individual,Person,Subject Person,
818,Claes Pietersz,Berchem  (inscribed Berchem),,,,Individual,,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",Male
7381,Nicholas Hardwick,Fairbairn,Nicholas,Sir,QC,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",Male
3893,Nathaniel,Marshal,Nathaniel,,,Individual,Person,,
3903,Gavin,Hamilton,Gavin,,,Individual,Person,,
1513,John Henderson Seaforth,Burleigh,,"MA, BD, BLitt, Hon DD",,Individual,Person,,Male
7479,Dominique,Peccatte,,,,,Person,,
7480,"Dominique, Joseph","Peccatte, Fonclause","Dominique, Joseph",,,,Person,,
7532,Sandy,Gardener,,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
1421,William,Wallis,,,,Individual,,"Production Person (pri & sec) : Engraver, Production Person (secondary) : Engraver",
4142,Edward,Seymour,,Duke,of Somerset,Individual,Person,Subject Person,
6628,Anna,Richardson,Anna,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
2229,F,Koller,,,,,Person,"Production Person (pri & sec), Production Person (primary)",
2230,,Wrede,,,,Business,Corporate,"Production Person (pri & sec), Production Person (primary)",
2272,,Voigt|&|Co. (possibly a trade mark),,,,Business,Corporate,,
7826,Jakob Samuel,Beck,,,,Individual,Person,"Production Person (pri & sec) : Painter, Production Person (secondary) : Painter",
5191,,Silvio Zavatti and Franco Zavatti,,,,Association,Corporate,Primary Person : Author,
5201,Christopher,Flynn,Christopher,,,Individual,Person,Primary Person : Author,
507,petal joan,roberts (Mrs Hay),,,,Individual,,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",Female
497,Laurence,Macdonald,,,,Individual,,"Production Person (pri & sec) : Sculptor, Production Person (primary) : Sculptor",Male
2823,,Moritz,,,,Business,Corporate,"Production Person (pri & sec), Production Person (primary)",
3844,Percy Williams,Bridgman,Percy,Professor,,Individual,Person,,
8343,Ruth M. L.,Walker,Ruth,,,Individual,Person,"Production Person (pri & sec), Production Person (primary)",
1004,Alfred Edward,Chalon,Alfred Edward,,,Individual,,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
2625,,Ascribed to Arthur Falkner,,,,Business,Corporate,"Production Person (pri & sec), Production Person (primary)",
44,Otto,Schlapp,,,,Individual,,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",Male
2667,Auguste,Courtois,Auguste,,,Individual,Person,"Production Person (pri & sec), Production Person (pri & sec) : Possible maker, Production Person (pri & sec) : Maker, Production Person (primary), Production Person (primary) : Possible maker, Production Person (primary) : Maker",
2044,,students of Stevenson College,,,,Academic,Corporate,"Production Person (pri & sec), Production Person (primary), Acquisition Source : donor",
4921,Claudius,Ptolemy,,,,Individual,,"Production Person (pri & sec) : Mapmaker, Production Person (primary) : Mapmaker",
6501,Bernard,Reder,Bernard,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
6491,Derek,Reid,Derek,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
3692,,Bodmer,,,,Individual,Person,,
5021,Alexander,Gordoun,Alexander,,,Individual,Person,,
1944,,Rudall & Rose / Monzani & Co. (composite|?),,,,Business,Corporate,"Production Person (pri & sec), Production Person (primary)",
1832,,Besson,,,,Business,Corporate,"Production Person (pri & sec), Production Person (pri & sec) : Possible maker, Production Person (pri & sec) : Maker, Production Person (primary), Production Person (primary) : Possible maker, Production Person (primary) : Maker",
7491,Thomas,Parker,Thomas,,,,Person,"Production Person (pri & sec) : Possible maker, Production Person (primary) : Possible maker",
7501,,Graphic Studio,,,,,Corporate,"Production Person (pri & sec) : Manufacturer, Production Person (primary) : Manufacturer",
8924,Shirley,McLauchlan,Shirley,,,,Person,"Production Person (pri & sec) : Maker, Production Person (primary) : Maker",
4526,George,Lockhart,,Laird,of Carnwath,Individual,,"Production Person (pri & sec) : Dedicatee, Production Person (pri & sec) : Landowner, Production Person (primary) : Dedicatee, Production Person (primary) : Landowner",
6996,,Garrard & Co Ltd,,,,,Corporate,"Production Person (pri & sec) : Maker, Production Person (primary) : Maker",
7096,Robert,Mudie,Robert,,,Individual,Person,"Production Person (pri & sec) : Author, Production Person (primary) : Author",
7106,H. C.,Sorby,H.,,,Individual,Person,,
6317,Sandra,Miller,Sandra,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
8675,,,,,,,Corporate,,
6871,Lorna,McIntosh,Lorna,,,Individual,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
7168,,Court of the Lord Lyon,,,,Business,Corporate,,
2164,Ignaz,Schifferer,,,,Individual,Person,"Production Person (pri & sec), Production Person (primary)",
4124,Anne-Louise-Germaine de,Staël,Madame de,Madame,,,Person,Subject Person,
4631,Roger,Debize,,,,Individual,,"Production Person (pri & sec) : Mapmaker, Production Person (primary) : Mapmaker",
5166,J.K.,St. Joseph,J.K.,,,Individual,Person,Primary Person : Author,
7352,Andrea,Guarneri,Andrea,,,,Person,"Production Person (pri & sec), Production Person (primary)",
3151,Francis,Frith,Francis,,,Individual,Person,,
4114,Alexander,Pope,Alexander,,,Individual,Person,Subject Person,
784,Kenneth,Dingwall,,,,Individual,,"Production Person (pri & sec), Production Person (pri & sec) : Artist, Production Person (primary), Production Person (primary) : Artist",Male
2296,Johann Martin Benedikt,Lehner,Johann,,,Individual,Person,"Production Person (pri & sec), Production Person (primary)",
2306,Joseph,Pöschl,Joseph,,,Individual,Person,"Production Person (pri & sec), Production Person (primary)",
6943,Renny J.,Tait,Renny,,,Individual,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
5308,H.M.,Traquair,,,,Individual,Person,,
7424,,,,,,,Person,,
5298,John,Fraser,,,,Individual,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
7043,James,Goodall,James,,,,Person,"Production Person (pri & sec), Production Person (pri & sec) : Artist, Production Person (primary), Production Person (primary) : Artist",
7705,Martinus,Schoock,,,,Individual,Person,"Production Person (pri & sec) : Author of 4 lines of Latin verse, Production Person (secondary) : Author of 4 lines of Latin verse",
7695,John,Bastwick,,,,Individual,Person,Subject Person : Sitter,Male
2728,A,Biu,A,,,Individual,Person,"Production Person (pri & sec), Production Person (primary)",
3124,Robert,Matthews,Robert,Sir,,Individual,Person,,Male
5745,,Model Release No. 2403,,,,Model Release,Corporate,,
8003,Harry,Ashby,,,II,Individual,Person,"Production Person (pri & sec) : Painter, Production Person (secondary) : Painter",
7903,Heinrich,Pfenninger,,,,Individual,Person,"Production Person (pri & sec) : Engraver, Production Person (primary) : Engraver",
7893,John,Russell,,,,Individual,Person,"Production Person (pri & sec) : Painter, Production Person (pri & sec) : Pastellist, Production Person (secondary) : Painter, Production Person (secondary) : Pastellist",
1818,,David,,,,Business,Corporate,"Production Person (pri & sec), Production Person (primary)",
4644,Daniel,Meissner,,,,Individual,,"Production Person (pri & sec) : Author, Production Person (primary) : Author",
5159,W.,Forbes-Gray,W.,,,Individual,Person,Primary Person : Author,
6139,A.G.,Ferguson,,,,Individual,Person,,
6140,,Model Release No.2471,,,,Business,Corporate,,
8394,Maureen,Dawson,Maureen,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
8404,Vittore,Zanetti,Vittore,,,Individual,Person,"Production Person (pri & sec) : Publisher, Production Person (secondary) : Publisher",
8741,Fiona,Clarr,,,,,Person,"Production Person (pri & sec) : probably, Production Person (primary) : probably",
5160,Louise B.,Taylor,Louise,,,Individual,Person,Primary Person : Editor,
264,Ceri Giraldus,Richards,Ceri,,CBE,Individual,,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",Male
645,Maurice,Utrillo,Maurice,,,Individual,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",Male
3461,Samuel,Smith,Samuel,Rev,,Individual,Person,,
5541,David,Auld,David,,,Individual,Person,,
128,Agnes,Sim,,,,Individual,,"Production Person (pri & sec), Production Person (primary)",
8454,,,,,,,Corporate,,
4862,T.,Fisher,,,,Individual,,"Production Person (pri & sec) : Draughtsman, Production Person (primary) : Draughtsman",
6583,Jan,Haycoe,Jan,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
2372,George,Penzel,George,,,Individual,Person,"Production Person (pri & sec), Production Person (primary)",
5285,William,Oliver,William,,,Individual,Person,,
7234,Fernandino,Carulli,Fernandino,,,Individual,Person,"Production Person (pri & sec) : Associated Musician, Production Person (secondary) : Associated Musician",
7916,Jean,Bonvoisin,,,,Individual,Person,"Production Person (pri & sec) : Engraver, Production Person (primary) : Engraver",
8016,Dominique Francois Jean,Arago,,,,Individual,Person,Subject Person : Sitter,
8917,,,,,,,Person,,
3355,Pringle,Stoddart,Pringle,Rear Admiral,,Individual,Person,,
3256,Wilhelmina,Fillans,Wilhelmina,Miss,,Individual,Person,,Female
3678,Henrietta,Phillipps,Henrietta,,,Individual,Person,,
933,David,Hume,,,,Individual,Person,"Production Person (pri & sec) : Associated Person, Production Person (primary) : Associated Person, Subject Person, Subject Person : Sitter",Male
3553,Robert,Burns,Robert,,,Individual,Person,Subject Person,
7155,James,Primerose,James,,,Individual,Person,,
8958,James,Shand,Jimmy,Sir,MBE,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",Male
2511,,Muraeus,,,,Business,Corporate,"Production Person (pri & sec), Production Person (primary)",
4401,Francesco,Galignani,,,,Individual,,"Production Person (pri & sec) : Printer, Production Person (pri & sec) : Publisher, Production Person (primary) : Printer, Production Person (primary) : Publisher",
4391,Charles,Douglas,,,,Individual,,"Production Person (pri & sec) : Author, Production Person (primary) : Author",
4180,Robert,Surgenor,Robert,,,Individual,Person,Acquisition Source : donor,
4179,,Horniman Museum,,,,Museum,Corporate,"Current Location External, History Location External, Acquisition Source : donor",
617,John,Finlayson,,,,Individual,,"Production Person (pri & sec) : Etcher, Production Person (pri & sec) : Engraver, Production Person (primary) : Etcher, Production Person (primary) : Engraver",
5679,Jean,Fernel,Jean,,,Individual,Person,,
6732,Hamish,Henderson,Hamish,,,Individual,Person,,
5680,Stephen,Pellet,Stephen,,,Individual,Person,,
7175,,Robertson,,,,Individual,Person,,
2782,T.,Dehmal,T.,,,Individual,Person,"Production Person (pri & sec), Production Person (primary)",
4461,A.,Robertson,,,,Individual,,"Production Person (pri & sec) : Associated Person, Production Person (primary) : Associated Person",
3348,Robert,MacDonald,Robert,Rev,,Individual,Person,,
475,Alirio,Palacios,,,,Individual,,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",Male
1326,Thomas Miles,Richardson,Thomas Miles,,I,Individual,,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
1663,Paul,Williamson,,,,Individual,Person,"Production Person (pri & sec), Production Person (primary)",
4848,John,Beaumont,,,,Individual,,"Production Person (pri & sec) : Copyist, Production Person (primary) : Copyist",
3276,James,Gordon,James,,,Individual,Person,"Production Person (pri & sec), Production Person (primary)",
99,Paul,Ayshford Methuen,Paul,Lord,,Individual,,"Production Person (pri & sec), Production Person (pri & sec) : Artist, Production Person (primary), Production Person (primary) : Artist",Male
4173,,"St. Mary's Parish Church, Dundee",,,,Charitable Organisation,Corporate,Acquisition Source : donor,
3263,,Fordyce,,,,Individual,Person,,
1881,,D'Almaine & Co,,,,Business,Corporate,"Production Person (pri & sec), Production Person (primary)",
5897,Helen,Pollock,Helen,,,,Person,"Production Person (pri & sec), Production Person (pri & sec) : Artist, Production Person (primary), Production Person (primary) : Artist",
6007,Ian,Lawson,Ian,,,,Person,"Production Person (pri & sec), Production Person (pri & sec) : Artist, Production Person (primary), Production Person (primary) : Artist",
6344,Ann F,Ward,Ann,,,,Person,"Production Person (pri & sec), Production Person (pri & sec) : Artist, Production Person (primary), Production Person (primary) : Artist",
7824,Simon,Harcourt,,,,Individual,Person,Subject Person : Sitter,
5907,Eric,Ritchie,Eric,,,,Person,"Production Person (pri & sec), Production Person (pri & sec) : Artist, Production Person (primary), Production Person (primary) : Artist",
1465,C.S.M.,Lockhart,,,,Individual,,,
2888,,Zumpe & Buntebart,,,,Business,Corporate,"Production Person (pri & sec), Production Person (primary)",
2517,,Lawson,,,,Business,Corporate,"Production Person (pri & sec), Production Person (primary)",
8345,Peter C.,Standen,Peter,,,Individual,Person,"Production Person (pri & sec), Production Person (primary)",
8387,William G.H.,Fulton,William,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
1516,William Alexander,Curtis,William,"MA, BD, DLitt, Hon DD, Hon LLD, Hon DTheol",,Individual,Person,,Male
3896,,,,,,,Person,,
4006,Titus,Oates,Titus,,,Individual,Person,Subject Person,
4907,John,Warrender,,Sir,,Individual,,"Production Person (pri & sec) : Landowner, Production Person (primary) : Landowner",
4897,Angus,MacDonald,,,of Kenknock,Individual,,"Production Person (pri & sec) : Landowner, Production Person (primary) : Landowner",
5007,Andreas,Hartmann-Virnich,Andreas,,,Individual,Person,"Acquisition Source : donor, Acquisition Source : lender, Acquisition Source : vendor",
5856,Fiona M,Donaldson,Fiona,,,Individual,Person,"Provenance Person, Acquisition Source : donor",
3906,,"Baskett, M. and the assigns of Baskett, R. engravings by Cole,  J.",,,,Association,Corporate,,
2854,,Hans Moermans (?),,,,Business,Corporate,,
8682,,,,,,,Person,,
6195,Dieter,Van Hassel,,,,Individual,Person,,
6205,Peter,Price,Peter,,,Individual,Person,,
2276,,"Rudall, Rose, Carte & Co",,,,Business,Corporate,"Production Person (pri & sec), Production Person (pri & sec) : Maker, Production Person (primary), Production Person (primary) : Maker",
6368,Colin,Stewart,Colin,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
7549,John H,McKerrell,John,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",Male
7550,June M.,Morgan,June,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",Female
4055,Daniel,Defoe,,,,Individual,Person,Subject Person,
3955,J.,Smith,J.,,,Individual,Person,,
1683,Eleanor,Smith,,,,,Person,,
2452,S,Eastman,S,,,Individual,Person,"Production Person (pri & sec), Production Person (primary)",
3994,,Nicol,,Mrs,,Individual,Person,Subject Person,Female
988,Henry,Bright,,,,Individual,,"Production Person (pri & sec) : Draftsman, Production Person (primary) : Draftsman",
4094,David,Hume,David,,,Individual,Person,Subject Person,
4104,Edmund,Lodge,Edmund,,,Individual,Person,Subject Person,
4131,Richard John,Smith,,,,Individual,Person,Subject Person,
5686,,Anderson,,,,Individual,Person,,
6146,,Model Release No.2466,,,,Business,Corporate,,
2861,Robert,Falkener,,,,Individual,Person,"Production Person (pri & sec), Production Person (primary)",
7767,Georg Andreas,Agricola,,,,Individual,Person,Subject Person : Sitter,
8176,Edward,Waring,,,,Individual,Person,Subject Person : Sitter,
1565,Edouard,Wuillmann,,,,,Person,"Production Person (pri & sec) : Engraver, Production Person (secondary) : Engraver",
6521,Robert,Marx,Robert,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
3137,Alex,Whitelaw,Alex,,ed,Individual,Person,,
383,Jim,Nisbet,,,,Individual,,,
6378,Kirsty,Ratt,Kirsty,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
2093,A.O.,Hunter,A.O.,,,Individual,Person,"Production Person (pri & sec), Production Person (primary)",
2103,,James Hardie and Sons,,,,Business,Corporate,"Production Person (pri & sec), Production Person (primary)",
1993,,Aug. Clemens Glier,,,,Business,Corporate,"Production Person (pri & sec), Production Person (primary)",
6133,,Lorimer,,,,Individual,Person,,
8338,Christopher J.,Allan,Christopher,,,Individual,Person,"Production Person (pri & sec), Production Person (primary)",
7675,", , Jacopo, Jacopo Robusti","Tintoretto, Dingtuolietuo, Robusti, Tintoretto",,,,Individual,Person,"Production Person (pri & sec) : Painter, Production Person (secondary) : Painter",
611,Jim,Nicholson,,,,Individual,,"Production Person (pri & sec), Production Person (primary)",
1614,Andrew,Conventry,,,,,Person,Subject Person : Sitter,Male
7311,Jean Mari,De de Ban,,,,,Person,"Production Person (pri & sec), Production Person (primary)",
3494,John,Robertson,John,Rev,,Individual,Person,,
3504,Annie,Linton,Annie,,,Individual,Person,,
8523,,,,,,,Person,,
8734,Dean A.,Bland,,,,,Person,"Production Person (pri & sec), Production Person (primary)",
4467,Mary,Simmons,,,,Individual,,"Production Person (pri & sec) : Printer, Production Person (primary) : Printer",
6586,Jeremy,Mitchell,Jeremy,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
6258,Anna,Trist,Anna,,,Individual,Person,,
237,Joseph,Davie,,,,Individual,,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
4770,John,Harris,,,,Individual,,"Production Person (pri & sec) : Mapmaker, Production Person (primary) : Mapmaker",
4769,Johannes van,Keulen,,,,Individual,,"Production Person (pri & sec) : Mapmaker, Production Person (primary) : Mapmaker",
2431,"T, M","Lerch, Löbner","T, M",,,Couple,Person,"Production Person (pri & sec), Production Person (primary)",
3289,David,Guthrie,David,Provost,,Individual,Person,,
3290,Anne,Guthrie (Burns),Anne,Mrs,,Individual,Person,,Female
3300,Andrew,Gray,,Rev,,Individual,Person,,
6798,F.C.,Weidmann,F.C.,,,Individual,Person,,
6808,,French Government,,,,Business,Corporate,,
5746,,Model Release No. 2404,,,,Model Release,Corporate,,
4412,,,,Duke,of Hamilton,Individual,,"Production Person (pri & sec) : Dedicatee, Production Person (primary) : Dedicatee",
5981,Peter,Coyle,Peter,,,,Person,"Production Person (pri & sec), Production Person (pri & sec) : Artist, Production Person (primary), Production Person (primary) : Artist",
7293,Leonie,Neuweger,Leonie,,,,Person,"Production Person (pri & sec) : Architect, Production Person (primary) : Architect",
7303,Charles,Haward,,,,,Person,"Production Person (pri & sec), Production Person (primary)",
3952,George,William,George,Mr,,Individual,Person,,Male
4052,Georges,Cuvier,Georges,Baron,,Individual,Person,Subject Person,
6081,Tracey,MacDougall,Tracey,,,Individual,Person,,
1035,Moseley Isaac,Danforth,Moseley Isaac,,,Individual,,"Production Person (pri & sec) : Engraver, Production Person (secondary) : Engraver",
2805,A.,Wolfram,A.,,,Individual,Person,"Production Person (pri & sec), Production Person (primary)",
4586,Alexander,Bryce,,Rev.,,Individual,,"Production Person (pri & sec) : Mapmaker, Production Person (primary) : Mapmaker",
480,Jaques,Courtois  (Il Borgognone),,,,Individual,,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",Male
874,Peter,McIntyre,,,,Individual,Person,"Secondary Person : Author, Production Person (pri & sec), Production Person (primary)",Male
1174,J.,Jackson,,,,Individual,,"Production Person (pri & sec) : Copyist, Production Person (pri & sec) : Engraver, Production Person (secondary) : Copyist, Production Person (secondary) : Engraver",
5631,Angus,Fraser,Angus,,,Individual,Person,,
8811,Ilona,Bellos,Ilona,,,,Person,"Production Person (pri & sec) : Collaborator, Production Person (primary) : Collaborator",Female
2795,W.,Küss,W.,,,Individual,Person,"Production Person (pri & sec), Production Person (primary)",
479,Victoria,Crowe,,,,Individual,,"Depositor, Production Person (pri & sec) : Artist, Production Person (primary) : Artist, Acquisition Source : vendor",Female
2380,,Schmidt,,,,Business,Corporate,"Production Person (pri & sec), Production Person (primary)",
2379,Clemens,Meinel,Clemens,,,Individual,Person,"Production Person (pri & sec), Production Person (primary)",
5434,J.,Akin,J.,,,Individual,Person,,
3584,Robert Stephen,Rintoul,,,,Individual,Person,,
7126,John,Welch,John,,,Individual,Person,,
7173,,Milne,,,,Individual,Person,,
1674,,Henry Potter & Co,,,,Business,Corporate,"Production Person (pri & sec), Production Person (primary)",
6594,Francesco dei,Franceschi,,,,,Person,"Document Publisher, Production Person (pri & sec) : Printer, Production Person (primary) : Printer",
6604,Joanna,[Coffin?],Joanna,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
735,Sue,Grant,,,,Individual,,Current Owner,
7309,Cornelius,Hagaerts,,,,,Person,"Production Person (pri & sec), Production Person (primary)",
7310,Probably,Hass,,,,,Person,,
7299,Gary,Hincks,,,,,Person,"Production Person (pri & sec) : Collaborator, Production Person (pri & sec) : Artist, Production Person (primary) : Collaborator, Production Person (primary) : Artist",
1971,,`Lark',,,,Business,Corporate,"Production Person (pri & sec), Production Person (primary)",
558,Bart,Simpson,Bart,,,,Person,,
4918,Pieter van,Alphen,,,,Individual,,"Production Person (pri & sec) : Publisher, Production Person (primary) : Publisher",
5018,Orden de,Santiago,,,,Individual,Person,,
2071,Robert,Piering,Robert,,,,Person,"Production Person (pri & sec), Production Person (primary)",
2535,N,Godfroy,N,,jeune,Individual,Person,"Production Person (pri & sec), Production Person (primary)",
2399,,Meissen,,,,Business,Corporate,"Production Person (pri & sec), Production Person (primary)",
2409,,Stamped Barnes Stone,,,,Business,Corporate,"Production Person (pri & sec), Production Person (primary)",
2410,,"Barnett Samuel (stamped ""Dulcet"")",,,,Business,Corporate,"Production Person (pri & sec), Production Person (pri & sec) : Maker, Production Person (primary), Production Person (primary) : Maker",
6427,David,Giblin,David,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
7808,Robert,Poole,,,,Individual,Person,Subject Person : Sitter,
7798,William,Smellie,,,,Individual,Person,Subject Person : Sitter,
7639,Michael,Dahl,,,,Individual,Person,"Production Person (pri & sec) : Painter, Production Person (secondary) : Painter",Male
7640,Samuel,Haworth,,,,Individual,Person,Subject Person : Sitter,Male
1022,Pietro,Costa,,,,Individual,,"Production Person (pri & sec) : Translator, Production Person (secondary) : Translator",
3643,D. Michael,Alberti,D.,,,Individual,Person,,
5551,Alexander,Beith,Alexander,Rev,,Individual,Person,,
3148,Basil,Spence,Basil,Sir,,Individual,Person,,Male
8253,Bernard,Thompson,Bernard,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",Male
8428,Shona,McKinnon,Shona,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
4065,François de Salignac de la Mothe-,Fénelon,,,,,Person,Subject Person,
3965,John W.,Edy,,,,Individual,Person,,
8328,Marjorie B.,Wallace,Marjorie,,,Individual,Person,"Production Person (pri & sec), Production Person (primary)",
1922,,Key,,,,Business,Corporate,"Production Person (pri & sec), Production Person (pri & sec) : Maker, Production Person (primary), Production Person (primary) : Maker",
2241,Wilhelm,Hess,Wilhelm,,,Individual,Person,"Production Person (pri & sec), Production Person (primary)",
4544,George,Humble,,,,Individual,,"Production Person (pri & sec) : Printer, Production Person (pri & sec) : Associated Person, Production Person (pri & sec) : Map seller, Production Person (pri & sec) : Publisher, Production Person (primary) : Printer, Production Person (primary) : Associated Person, Production Person (primary) : Map seller, Production Person (primary) : Publisher",
2022,Konrad,Weidlich,,,,Individual,Person,"Production Person (pri & sec), Production Person (pri & sec) : Possible maker, Production Person (primary), Production Person (primary) : Possible maker",
8392,Ethel V,Hope,Ethel,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
8402,John,Saunders,John,,Jr,Individual,Person,"Production Person (pri & sec) : Publisher, Production Person (secondary) : Publisher",
8844,Richard M,Karp,Richard,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",Male
8865,,Art Fund,,,,,Corporate,Funder,
4821,Thomas,Smart,,,,Individual,,"Production Person (pri & sec) : Copyist, Production Person (primary) : Copyist",
3189,Alexander Earle,Monteith,,,,Individual,Person,,
3200,,Cockburn,,Miss,,Individual,Person,,Female
3190,Alexander Colquhon Stirling Murray,Dunlop,Alexander,,,Individual,Person,,
7646,David,Loggan,,,,Individual,Person,"Production Person (pri & sec) : Engraver, Production Person (primary) : Engraver",Male
5164,,War Office,,,,Institution,Corporate,Primary Person : Author,
123,Rob,MacLaurin,,,,Individual,,"Production Person (pri & sec), Production Person (primary)",
195,Lorraine,Edgar,,,,Individual,,,
